iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
STP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1671.0530502496713,tonnes,annual,2022-10-10 17:13:05.169432,2022-10-24 16:24:29.00597
STP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1671.0530502496713,tonnes,annual,2022-10-10 17:13:05.169437,2022-10-24 16:24:29.00597
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-604530.2806606507,tonnes,annual,2022-10-10 17:13:05.169504,2022-10-24 16:24:29.00597
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-604530.2806606507,tonnes,annual,2022-10-10 17:13:05.169519,2022-10-24 16:24:29.00597
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-604530.2806606507,tonnes,annual,2022-10-10 17:13:05.169524,2022-10-24 16:24:29.00597
SVK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,281114.28932828986,tonnes,annual,2022-10-10 17:13:05.16959,2022-10-24 16:24:29.00597
SVK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,281114.28932828986,tonnes,annual,2022-10-10 17:13:05.169607,2022-10-24 16:24:29.00597
SVK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,281114.28932828986,tonnes,annual,2022-10-10 17:13:05.169612,2022-10-24 16:24:29.00597
SVN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,205962.72942639972,tonnes,annual,2022-10-10 17:13:05.16968,2022-10-24 16:24:29.00597
SVN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,205962.72942639972,tonnes,annual,2022-10-10 17:13:05.169695,2022-10-24 16:24:29.00597
SVN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,205962.72942639972,tonnes,annual,2022-10-10 17:13:05.1697,2022-10-24 16:24:29.00597
SWE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,2938751.7750809025,tonnes,annual,2022-10-10 17:13:05.169767,2022-10-24 16:24:29.790291
SWE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,2938751.7750809025,tonnes,annual,2022-10-10 17:13:05.169782,2022-10-24 16:24:29.790291
SWE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,2938751.7750809025,tonnes,annual,2022-10-10 17:13:05.169787,2022-10-24 16:24:29.790291
SWZ,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-451496.58710881014,tonnes,annual,2022-10-10 17:13:05.169855,2022-10-24 16:24:29.790291
SWZ,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-451496.58710881014,tonnes,annual,2022-10-10 17:13:05.16987,2022-10-24 16:24:29.790291
SWZ,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-451496.58710881014,tonnes,annual,2022-10-10 17:13:05.169875,2022-10-24 16:24:29.790291
SXM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-4310.390552520748,tonnes,annual,2022-10-10 17:13:05.169941,2022-10-24 16:24:29.790291
SXM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-4310.390552520748,tonnes,annual,2022-10-10 17:13:05.169957,2022-10-24 16:24:29.790291
SXM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-4310.390552520748,tonnes,annual,2022-10-10 17:13:05.169963,2022-10-24 16:24:29.790291
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-19704.93758825781,tonnes,annual,2022-10-10 17:13:05.170029,2022-10-24 16:24:29.790291
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-19704.93758825781,tonnes,annual,2022-10-10 17:13:05.170044,2022-10-24 16:24:29.790291
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-19704.93758825781,tonnes,annual,2022-10-10 17:13:05.170049,2022-10-24 16:24:29.790291
SYR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-841738.5126135387,tonnes,annual,2022-10-10 17:13:05.170118,2022-10-24 16:24:29.790291
SYR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-841738.5126135387,tonnes,annual,2022-10-10 17:13:05.170133,2022-10-24 16:24:29.790291
SYR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-841738.5126135387,tonnes,annual,2022-10-10 17:13:05.170138,2022-10-24 16:24:29.790291
TCA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-61648.609319866046,tonnes,annual,2022-10-10 17:13:05.170204,2022-10-24 16:24:29.790291
TCA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-61648.609319866046,tonnes,annual,2022-10-10 17:13:05.170221,2022-10-24 16:24:29.790291
TCA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-61648.609319866046,tonnes,annual,2022-10-10 17:13:05.170225,2022-10-24 16:24:29.790291
TCD,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,12211860.123324413,tonnes,annual,2022-10-10 17:13:05.170291,2022-10-24 16:24:29.790291
TCD,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,12211860.123324413,tonnes,annual,2022-10-10 17:13:05.170306,2022-10-24 16:24:29.790291
TCD,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,12211860.123324413,tonnes,annual,2022-10-10 17:13:05.170311,2022-10-24 16:24:29.790291
TGO,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-326394.65748621174,tonnes,annual,2022-10-10 17:13:05.170379,2022-10-24 16:24:29.790291
TGO,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-326394.65748621174,tonnes,annual,2022-10-10 17:13:05.170395,2022-10-24 16:24:29.790291
TGO,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-326394.65748621174,tonnes,annual,2022-10-10 17:13:05.1704,2022-10-24 16:24:29.790291
THA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,23768.37879248672,tonnes,annual,2022-10-10 17:13:05.170467,2022-10-24 16:24:29.790291
THA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,23768.37879248672,tonnes,annual,2022-10-10 17:13:05.170484,2022-10-24 16:24:29.790291
THA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,23768.37879248672,tonnes,annual,2022-10-10 17:13:05.170489,2022-10-24 16:24:29.790291
TJK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,1689623.4190342624,tonnes,annual,2022-10-10 17:13:05.170557,2022-10-24 16:24:29.790291
TJK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,1689623.4190342624,tonnes,annual,2022-10-10 17:13:05.170572,2022-10-24 16:24:29.790291
TJK,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,1689623.4190342624,tonnes,annual,2022-10-10 17:13:05.170577,2022-10-24 16:24:29.790291
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,5982210.343641953,tonnes,annual,2022-10-10 17:13:05.17073,2022-10-24 16:24:29.790291
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,5982210.343641953,tonnes,annual,2022-10-10 17:13:05.170745,2022-10-24 16:24:29.790291
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,5982210.343641953,tonnes,annual,2022-10-10 17:13:05.17075,2022-10-24 16:24:29.790291
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-971274.195362799,tonnes,annual,2022-10-10 17:13:05.170817,2022-10-24 16:24:29.790291
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-971274.195362799,tonnes,annual,2022-10-10 17:13:05.170833,2022-10-24 16:24:29.790291
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-971274.195362799,tonnes,annual,2022-10-10 17:13:05.170838,2022-10-24 16:24:29.790291
TON,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-2621.0640802383414,tonnes,annual,2022-10-10 17:13:05.170904,2022-10-24 16:24:29.790291
TON,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-2621.0640802383414,tonnes,annual,2022-10-10 17:13:05.170919,2022-10-24 16:24:29.790291
TON,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-2621.0640802383414,tonnes,annual,2022-10-10 17:13:05.170924,2022-10-24 16:24:29.790291
TTO,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,221347.10340488172,tonnes,annual,2022-10-10 17:13:05.170993,2022-10-24 16:24:29.790291
TTO,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,221347.10340488172,tonnes,annual,2022-10-10 17:13:05.171008,2022-10-24 16:24:29.790291
TTO,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,221347.10340488172,tonnes,annual,2022-10-10 17:13:05.171013,2022-10-24 16:24:29.790291
TUN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-2436622.962382863,tonnes,annual,2022-10-10 17:13:05.171079,2022-10-24 16:24:29.790291
TUN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-2436622.962382863,tonnes,annual,2022-10-10 17:13:05.171095,2022-10-24 16:24:29.790291
TUN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-2436622.962382863,tonnes,annual,2022-10-10 17:13:05.1711,2022-10-24 16:24:29.790291
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,13251140.994004799,tonnes,annual,2022-10-10 17:13:05.171167,2022-10-24 16:24:29.790291
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,13251140.994004799,tonnes,annual,2022-10-10 17:13:05.171184,2022-10-24 16:24:29.790291
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,13251140.994004799,tonnes,annual,2022-10-10 17:13:05.17119,2022-10-24 16:24:29.790291
TWN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,50827.78617353023,tonnes,annual,2022-10-10 17:13:05.171342,2022-10-24 16:24:29.790291
TWN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,50827.78617353023,tonnes,annual,2022-10-10 17:13:05.17136,2022-10-24 16:24:29.790291
TWN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,50827.78617353023,tonnes,annual,2022-10-10 17:13:05.171364,2022-10-24 16:24:29.790291
TZA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-60997807.05832814,tonnes,annual,2022-10-10 17:13:05.171432,2022-10-24 16:24:29.790291
TZA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-60997807.05832814,tonnes,annual,2022-10-10 17:13:05.171447,2022-10-24 16:24:29.790291
TZA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-60997807.05832814,tonnes,annual,2022-10-10 17:13:05.171453,2022-10-24 16:24:29.790291
UGA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-9224251.780895373,tonnes,annual,2022-10-10 17:13:05.171519,2022-10-24 16:24:30.460935
UGA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-9224251.780895373,tonnes,annual,2022-10-10 17:13:05.171534,2022-10-24 16:24:30.460935
UGA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-9224251.780895373,tonnes,annual,2022-10-10 17:13:05.17154,2022-10-24 16:24:30.460935
UKR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-12180305.141305013,tonnes,annual,2022-10-10 17:13:05.171607,2022-10-24 16:24:30.460935
UKR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-12180305.141305013,tonnes,annual,2022-10-10 17:13:05.171622,2022-10-24 16:24:30.460935
UKR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-12180305.141305013,tonnes,annual,2022-10-10 17:13:05.171627,2022-10-24 16:24:30.460935
UMI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,861.8848876953099,tonnes,annual,2022-10-10 17:13:05.171693,2022-10-24 16:24:30.460935
UMI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,861.8848876953099,tonnes,annual,2022-10-10 17:13:05.171709,2022-10-24 16:24:30.460935
UMI,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,861.8848876953099,tonnes,annual,2022-10-10 17:13:05.171714,2022-10-24 16:24:30.460935
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-14202833.279516796,tonnes,annual,2022-10-10 17:13:05.17178,2022-10-24 16:24:30.460935
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-14202833.279516796,tonnes,annual,2022-10-10 17:13:05.171795,2022-10-24 16:24:30.460935
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-14202833.279516796,tonnes,annual,2022-10-10 17:13:05.1718,2022-10-24 16:24:30.460935
USA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,986633.0235145142,tonnes,annual,2022-10-10 17:13:05.171871,2022-10-24 16:24:30.460935
USA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,986633.0235145142,tonnes,annual,2022-10-10 17:13:05.171886,2022-10-24 16:24:30.460935
USA,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,986633.0235145142,tonnes,annual,2022-10-10 17:13:05.171891,2022-10-24 16:24:30.460935
UZB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,2698771.864131714,tonnes,annual,2022-10-10 17:13:05.171964,2022-10-24 16:24:30.460935
UZB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,2698771.864131714,tonnes,annual,2022-10-10 17:13:05.171982,2022-10-24 16:24:30.460935
UZB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,2698771.864131714,tonnes,annual,2022-10-10 17:13:05.171986,2022-10-24 16:24:30.460935
VCT,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-1666.3053982853837,tonnes,annual,2022-10-10 17:13:05.172058,2022-10-24 16:24:30.460935
VCT,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-1666.3053982853837,tonnes,annual,2022-10-10 17:13:05.172074,2022-10-24 16:24:30.460935
VCT,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-1666.3053982853837,tonnes,annual,2022-10-10 17:13:05.17208,2022-10-24 16:24:30.460935
VEN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-45071079.34623912,tonnes,annual,2022-10-10 17:13:05.172148,2022-10-24 16:24:30.460935
VEN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-45071079.34623912,tonnes,annual,2022-10-10 17:13:05.172163,2022-10-24 16:24:30.460935
VEN,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-45071079.34623912,tonnes,annual,2022-10-10 17:13:05.172168,2022-10-24 16:24:30.460935
VGB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-4718.216364532679,tonnes,annual,2022-10-10 17:13:05.172238,2022-10-24 16:24:30.460935
VGB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-4718.216364532679,tonnes,annual,2022-10-10 17:13:05.172254,2022-10-24 16:24:30.460935
VGB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-4718.216364532679,tonnes,annual,2022-10-10 17:13:05.172259,2022-10-24 16:24:30.460935
VIR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-5408.425104320103,tonnes,annual,2022-10-10 17:13:05.172328,2022-10-24 16:24:30.460935
VIR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-5408.425104320103,tonnes,annual,2022-10-10 17:13:05.172346,2022-10-24 16:24:30.460935
VIR,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-5408.425104320103,tonnes,annual,2022-10-10 17:13:05.172353,2022-10-24 16:24:30.460935
VNM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-217368.27602004993,tonnes,annual,2022-10-10 17:13:05.172421,2022-10-24 16:24:30.460935
VNM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-217368.27602004993,tonnes,annual,2022-10-10 17:13:05.172437,2022-10-24 16:24:30.460935
VNM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-217368.27602004993,tonnes,annual,2022-10-10 17:13:05.172442,2022-10-24 16:24:30.460935
VUT,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-22542.549886703622,tonnes,annual,2022-10-10 17:13:05.172512,2022-10-24 16:24:30.460935
VUT,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-22542.549886703622,tonnes,annual,2022-10-10 17:13:05.172527,2022-10-24 16:24:30.460935
VUT,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-22542.549886703622,tonnes,annual,2022-10-10 17:13:05.172532,2022-10-24 16:24:30.460935
CYP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-240174.2404511058,tonnes,annual,2022-10-10 17:13:05.154701,2022-10-24 16:24:30.460935
CYP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-240174.2404511058,tonnes,annual,2022-10-10 17:13:05.154716,2022-10-24 16:24:30.460935
CYP,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-240174.2404511058,tonnes,annual,2022-10-10 17:13:05.154721,2022-10-24 16:24:30.460935
YEM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-38387468.06913008,tonnes,annual,2022-10-10 17:13:05.172951,2022-10-24 16:24:30.460935
YEM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-38387468.06913008,tonnes,annual,2022-10-10 17:13:05.172966,2022-10-24 16:24:30.460935
YEM,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-38387468.06913008,tonnes,annual,2022-10-10 17:13:05.172972,2022-10-24 16:24:30.460935
ZAF,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-110124640.19597086,tonnes,annual,2022-10-10 17:13:05.173037,2022-10-24 16:24:30.460935
ZAF,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-110124640.19597086,tonnes,annual,2022-10-10 17:13:05.173053,2022-10-24 16:24:30.460935
ZAF,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-110124640.19597086,tonnes,annual,2022-10-10 17:13:05.173057,2022-10-24 16:24:30.460935
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-46475602.847735725,tonnes,annual,2022-10-10 17:13:05.173125,2022-10-24 16:24:30.460935
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-46475602.847735725,tonnes,annual,2022-10-10 17:13:05.17314,2022-10-24 16:24:30.460935
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-46475602.847735725,tonnes,annual,2022-10-10 17:13:05.173146,2022-10-24 16:24:30.460935
ZWE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2,-26900258.952508863,tonnes,annual,2022-10-10 17:13:05.173214,2022-10-24 16:24:30.460935
ZWE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-26900258.952508863,tonnes,annual,2022-10-10 17:13:05.17323,2022-10-24 16:24:30.460935
ZWE,2020-01-01 00:00:00,2020-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-26900258.952508863,tonnes,annual,2022-10-10 17:13:05.173235,2022-10-24 16:24:30.460935
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2,-42040.03809356691,tonnes,annual,2022-10-10 17:13:05.173476,2022-10-24 16:24:31.311948
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-42040.03809356691,tonnes,annual,2022-10-10 17:13:05.173493,2022-10-24 16:24:31.311948
ABW,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-42040.03809356691,tonnes,annual,2022-10-10 17:13:05.173498,2022-10-24 16:24:31.311948
AFG,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2,5248669.838378191,tonnes,annual,2022-10-10 17:13:05.173566,2022-10-24 16:24:31.311948
AFG,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_100yr,5248669.838378191,tonnes,annual,2022-10-10 17:13:05.173583,2022-10-24 16:24:31.311948
AFG,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_20yr,5248669.838378191,tonnes,annual,2022-10-10 17:13:05.173588,2022-10-24 16:24:31.311948
AGO,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2,-79501121.44679996,tonnes,annual,2022-10-10 17:13:05.173656,2022-10-24 16:24:31.311948
AGO,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-79501121.44679996,tonnes,annual,2022-10-10 17:13:05.173671,2022-10-24 16:24:31.311948
AGO,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-79501121.44679996,tonnes,annual,2022-10-10 17:13:05.173676,2022-10-24 16:24:31.311948
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2,-8533.55524444578,tonnes,annual,2022-10-10 17:13:05.173741,2022-10-24 16:24:31.311948
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-8533.55524444578,tonnes,annual,2022-10-10 17:13:05.173758,2022-10-24 16:24:31.311948
AIA,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-8533.55524444578,tonnes,annual,2022-10-10 17:13:05.173762,2022-10-24 16:24:31.311948
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2,-7858.679678991398,tonnes,annual,2022-10-10 17:13:05.173828,2022-10-24 16:24:31.311948
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_100yr,-7858.679678991398,tonnes,annual,2022-10-10 17:13:05.173843,2022-10-24 16:24:31.311948
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,net-grassland-emissions,co2e_20yr,-7858.679678991398,tonnes,annual,2022-10-10 17:13:05.17385,2022-10-24 16:24:31.311948
